code,name,market
049831,台虹富邦59購01,上市
049832,T50正2中信66購02,上市
049833,T50反1中信66購01,上市
049834,道瓊銀中信66購01,上市
049835,台達電中信5C購08,上市
049836,華通中信57購01,上市
049837,國巨中信5C購05,上市
049838,台積電中信5C購06,上市
049839,台光電中信58購01,上市
049840,毅嘉中信5C購01,上市
049841,聯發科中信5C購04,上市
049842,慧洋中信5C購01,上市
049843,德律中信56購01,上市
049844,世芯中信57購01,上市
049845,緯穎中信56購02,上市
049846,力積電中信56購08,上市
049847,力積電中信59購02,上市
049848,力積電中信5C購01,上市
049849,AES中信5C購01,上市
049850,台虹中信5C購01,上市
049851,東元永豐5C購01,上市
049853,上銀永豐58購01,上市
049855,光寶科永豐56購05,上市
049856,台達電永豐58購04,上市
049857,華通永豐58購02,上市
049859,仁寶永豐58購01,上市
049860,智邦永豐57購03,上市
049861,全新永豐58購01,上市
049862,長榮永豐58購02,上市
049864,中航永豐57購02,上市
049867,大立光永豐56購02,上市
049868,大立光永豐57購01,上市
049869,晟銘電永豐59購01,上市
04986U,鴻海凱基56售04,上市
049870,德律永豐57購02,上市
049871,京鼎永豐56購02,上市
049874,晟銘電統一59購01,上市
049875,晟銘電統一59購02,上市
049876,晟銘電統一59購03,上市
049877,晟銘電統一59購04,上市
049878,晟銘電統一59購05,上市
049879,聯鈞永豐58購01,上市
049880,瀚宇博永豐56購02,上市
049881,智原統一59購01,上市
049882,亞翔永豐56購05,上市
049883,緯穎永豐57購03,上市
049884,力積電永豐56購06,上市
049885,力積電永豐57購02,上市
049886,力積電永豐59購01,上市
049887,材料統一59購01,上市
049888,采鈺永豐58購01,上市
049889,台虹永豐57購02,上市
049890,致新永豐56購01,上市
049892,南茂永豐56購02,上市
049893,上証2X凱基56購02,上市
049894,元黃金凱基5C購01,上市
049897,晶心科統一55購01,上市
049899,台玻凱基5C購01,上市
049900,川湖凱基5B購03,上市
049901,台達電凱基57購03,上市
049903,鴻海凱基6C購01,上市
049904,金像電凱基5B購01,上市
049905,台光電凱基57購06,上市
049906,漢唐凱基58購03,上市
049907,一詮凱基58購02,上市
049908,宏達電凱基57購05,上市
049909,華固凱基59購01,上市
049910,萬海凱基5A購01,上市
049911,富邦金凱基59購01,上市
049912,台新金凱基56購03,上市
049913,第一金凱基56購01,上市
049914,大立光凱基57購01,上市
049915,奇鋐凱基58購02,上市
049918,牧德凱基57購01,上市
049919,世芯凱基57購07,上市
049920,新唐凱基56購01,上市
049921,達興凱基56購03,上市
049922,彩晶凱基56購01,上市
049923,帆宣凱基56購06,上市
049924,聯茂凱基56購04,上市
049926,復盛凱基56購01,上市
049927,力積電凱基56購15,上市
049928,來億凱基56購03,上市
049929,兆聯凱基5A購02,上市
049930,台虹凱基58購02,上市
049931,川湖台新56購01,上市
049932,台達電台新56購02,上市
049933,台積電台新56購01,上市
049934,道瓊銀元大58購01,上市
049935,統一元大56購02,上市
049936,南亞元大56購21,上市
049937,東元元大5C購01,上市
049938,中砂元大56購09,上市
049939,台玻元大5A購02,上市
049940,台玻元大5B購02,上市
049941,台玻元大5C購03,上市
049942,聯電元大5B購02,上市
049945,龍德船統一55購01,上市
049946,台達電元大56購33,上市
049947,台達電元大56購34,上市
049948,華通元大56購07,上市
049949,華通元大5C購02,上市
049952,台積電元大56購40,上市
049953,台積電元大56購41,上市
049956,金像電元大56購20,上市
049957,金像電元大56購21,上市
049958,微星元大56購02,上市
049959,威盛元大56購02,上市
049960,毅嘉元大5C購01,上市
049961,漢唐元大56購19,上市
049962,漢唐元大56購20,上市
049963,漢唐元大56購21,上市
049964,聯發科元大56購21,上市
049965,聯發科元大56購22,上市
049966,志聖元大5C購01,上市
049967,華固元大56購02,上市
049968,玉山金元大56購03,上市
049969,中信金元大56購02,上市
049971,亞翔元大56購12,上市
049972,帆宣元大56購10,上市
049973,帆宣元大56購11,上市
049974,帆宣元大58購01,上市
049975,啟碁元大56購01,上市
049976,緯穎元大56購14,上市
049977,緯穎元大56購15,上市
049978,力積電元大5B購03,上市
049979,意騰元大56購01,上市
049980,台虹元大56購06,上市
049982,台虹元大5C購01,上市
049983,南茂元大5B購01,上市
049984,東元群益58購02,上市
049985,華通群益56購03,上市
049986,鴻海群益57購09,上市
049987,鴻海群益57購10,上市
049988,國巨群益56購09,上市
049989,台積電群益56購17,上市
04998U,台灣50群益55售01,上市
049990,台積電群益57購13,上市
049991,華碩群益56購01,上市
049992,聯發科群益56購17,上市
049993,一詮群益56購04,上市
049994,國泰金群益57購01,上市
049995,大立光群益57購02,上市
049996,大立光群益57購03,上市
049997,上緯控群益56購02,上市
049998,力成群益58購01,上市
049999,同欣電群益57購01,上市
050000,力積電群益56購16,上市
050001,力積電群益56購17,上市
050002,力積電群益58購02,上市
050003,AES群益56購08,上市
050004,汎銓群益56購01,上市
050005,台虹群益58購02,上市
050006,勤誠群益57購04,上市
050007,元金2X元富5C購01,上市
050008,中砂元富56購03,上市
050009,光寶科元富56購04,上市
05000U,智邦群益58售01,上市
050010,光寶科元富56購05,上市
050011,台達電元富56購13,上市
050012,楠梓電元富57購01,上市
050013,鴻海元富56購06,上市
050014,國巨元富5C購02,上市
050015,台積電元富56購22,上市
050016,台積電元富56購23,上市
050017,鴻準元富56購01,上市
050018,燿華元富56購02,上市
050019,毅嘉元富56購03,上市
050020,毅嘉元富56購04,上市
050021,全新元富56購01,上市
050022,強茂元富57購02,上市
050023,新興元富56購06,上市
050024,奇鋐元富56購03,上市
050025,奇鋐元富57購05,上市
050026,德律元富56購03,上市
050027,德律元富56購04,上市
050028,同欣電元富58購02,上市
050029,力積電元富56購04,上市
050030,台虹元富56購04,上市
050031,A50正2國票62購01,上市
050033,台積電國票57購05,上市
050034,大同國票57購01,上市
050035,億光國票56購01,上市
050036,亞光國票56購01,上市
050037,亞光國票57購01,上市
050038,日電貿國票56購02,上市
050039,世芯國票58購03,上市
050040,神達國票57購01,上市
050041,同欣電國票58購01,上市
050042,力積電國票56購07,上市
050043,力積電國票57購02,上市
050044,台虹國票57購06,上市
050045,華通國泰57購03,上市
050046,仁寶國泰57購02,上市
050047,台新金國泰57購01,上市
050048,jpp國泰57購02,上市
050049,啟碁國泰57購02,上市
05004U,道瓊指中信56售01,上市
050050,道瓊銀永豐59購01,上市
050051,長興永豐59購01,上市
050052,勝一永豐59購01,上市
050053,光寶科永豐58購02,上市
050054,台達電永豐57購04,上市
050055,華通永豐58購03,上市
050056,台積電永豐5C購02,上市
050057,華碩永豐57購01,上市
050058,金像電永豐58購03,上市
050059,全新永豐58購02,上市
05005U,神達中信56售02,上市
050060,亞航永豐58購01,上市
050061,大量永豐57購01,上市
050062,牧德永豐58購01,上市
050063,貿聯永豐57購01,上市
050064,海華永豐58購01,上市
050065,jpp永豐57購01,上市
050066,長虹永豐57購01,上市
050067,帆宣永豐58購01,上市
050068,帆宣永豐59購01,上市
050069,愛普永豐58購01,上市
050070,龍德船永豐57購01,上市
050071,昇陽半永豐58購02,上市
050072,大量兆豐58購01,上市
050073,大量兆豐58購02,上市
050074,統一富邦59購01,上市
050075,士電富邦56購02,上市
050076,國泰金富邦58購01,上市
050077,凱基金富邦58購01,上市
050080,和碩富邦59購01,上市
050081,中租富邦59購01,上市
050082,聯茂富邦56購01,上市
050083,愛普富邦56購03,上市
050084,力積電富邦59購02,上市
050085,道瓊銀元富5C購03,上市
050086,華通元富56購05,上市
050087,亞航元富56購01,上市
050088,嘉澤元富56購03,上市
050089,嘉澤元富57購02,上市
050090,台虹元富56購05,上市
050091,勤誠元富56購02,上市
050092,台玻中信5C購01,上市
050093,光寶科中信56購01,上市
050095,燿華中信5A購01,上市
050096,聯發科中信5C購05,上市
050097,全新中信5C購01,上市
050098,奇鋐中信56購04,上市
050100,緯創中信56購05,上市
050101,同欣電中信59購01,上市
050102,力積電中信57購02,上市
050103,力積電中信5A購04,上市
050104,勤誠中信5C購01,上市
050105,臺股指中信5B購01,上市
050106,A50正2國票57購01,上市
050107,臺指反國票5A購01,上市
050108,臺指反國票63購01,上市
050109,元金反國票58購01,上市
050110,士電國票56購04,上市
050111,長興國票58購01,上市
050112,華通國票57購04,上市
050113,全新國票56購01,上市
050114,全新國票57購01,上市
050115,豐達科國票56購01,上市
050116,大量國票57購01,上市
050117,世芯國票57購02,上市
050118,海華國票56購01,上市
050119,海華國票57購01,上市
050120,臻鼎國票56購01,上市
050121,臻鼎國票57購01,上市
050122,保瑞國票56購02,上市
050123,大量統一6C購01,上市
050126,川湖台新56購02,上市
050127,光寶科台新56購01,上市
050128,龍德船台新56購01,上市
050129,光寶科國泰57購01,上市
050130,台達電國泰57購07,上市
050131,大立光國泰57購02,上市
050132,亞翔國泰57購03,上市
050133,力成國泰57購01,上市
050134,同欣電國泰57購02,上市
050135,緯穎國泰57購08,上市
050136,AES國泰57購02,上市
050137,台灣50元大56購08,上市
050138,台灣50元大5C購02,上市
050139,T50正2元大56購08,上市
050140,T50正2元大56購09,上市
050141,T50反1元大56購06,上市
050142,T50反1元大56購07,上市
050143,T50反1元大5A購02,上市
050144,S&P正2元大56購01,上市
050145,道瓊銀元大59購01,上市
050146,台塑元大5A購01,上市
050147,南亞元大56購22,上市
050148,中砂元大59購06,上市
050149,台達電元大56購35,上市
050150,台達電元大56購36,上市
050151,台達電元大56購37,上市
050152,華通元大56購08,上市
050153,華通元大56購09,上市
050154,鴻海元大56購38,上市
050155,台積電元大56購42,上市
050156,台積電元大56購43,上市
050157,台積電元大56購44,上市
050158,所羅門元大56購02,上市
050159,致茂元大56購04,上市
050160,金像電元大56購23,上市
050161,毅嘉元大5C購02,上市
050162,漢唐元大56購22,上市
050163,聯發科元大56購23,上市
050164,聯發科元大56購24,上市
050165,全新元大56購01,上市
050166,全新元大56購02,上市
050167,華固元大56購03,上市
050168,亞航元大56購01,上市
050169,長榮太元大56購04,上市
050170,亞光元大5C購01,上市
050172,緯創元大56購12,上市
050173,日月光元大56購05,上市
050174,事欣科元大56購06,上市
050175,眾達元大56購01,上市
050176,瀚宇博元大58購02,上市
050177,亞翔元大56購14,上市
050178,帆宣元大56購12,上市
050179,帆宣元大56購13,上市
050180,聯茂元大5B購01,上市
050181,旭隼元大56購02,上市
050182,矽力元大56購03,上市
050183,緯穎元大56購16,上市
050184,AES元大56購18,上市
050185,富世達元大56購23,上市
050186,汎銓元大56購03,上市
050187,台虹元大56購07,上市
050188,台虹元大56購08,上市
050189,南茂元大5B購02,上市
050190,勤誠元大56購12,上市
050191,勤誠元大5C購01,上市
050192,上証2X群益5A購01,上市
050193,SGBR2X群益5C購01,上市
050194,南亞群益56購05,上市
050195,川湖群益5B購02,上市
050196,台達電群益56購16,上市
050197,華通群益56購04,上市
050198,鴻海群益5C購05,上市
050199,金像電群益57購03,上市
050201,台光電群益56購10,上市
050202,漢唐群益57購05,上市
050203,聯發科群益56購18,上市
050204,聯發科群益56購19,上市
050205,聯發科群益56購20,上市
050206,富邦金群益5A購02,上市
050207,奇鋐群益56購23,上市
050208,欣興群益57購07,上市
050209,大量群益56購01,上市
050210,群創群益58購02,上市
050211,牧德群益56購02,上市
050212,世芯群益56購22,上市
050213,龍德船群益58購02,上市
050214,富世達群益59購01,上市
050215,來億群益56購03,上市
050216,日本2X凱基57購01,上市
050217,統一凱基56購02,上市
050218,南亞凱基5B購01,上市
050219,東元凱基57購01,上市
050220,聯電凱基56購02,上市
050221,台達電凱基56購17,上市
050223,華通凱基5C購01,上市
050224,鴻海凱基56購13,上市
050225,鴻海凱基56購14,上市
050226,仁寶凱基56購01,上市
050227,國巨凱基58購05,上市
050228,台積電凱基58購11,上市
050230,大同凱基56購04,上市
050231,微星凱基56購03,上市
050233,全新凱基56購03,上市
050234,新興凱基56購05,上市
050235,奇鋐凱基56購19,上市
050236,健鼎凱基56購02,上市
